S.No.,X_1,X_2,X_3,X_4,X_5,X_6,Y
1307,0,0,0,425.7141685,203.290189,79.51763142,316.3435538
1308,1,0,1,447.2228224,176.2993408,53.40194542,407.024366
1309,1,0,1,210.4296612,158.1487622,124.193729,312.4267921
1310,1,1,0,205.9607224,136.2793817,100.1779105,42.59689139
1311,0,0,0,317.247215,192.7099777,129.8121635,246.2519557
1312,1,1,0,242.0242563,129.460407,56.81720393,70.42675448
1313,1,1,0,198.3834084,149.8363863,122.9757749,-3.248043003
1314,1,1,0,473.228262,208.0528964,75.53651397,130.7953572
1315,0,1,1,75.22784694,63.45399207,34.019188,58.99458849
1316,1,0,1,297.1442056,126.0040247,32.758823,282.7612956
1317,0,1,1,86.59172307,107.8355364,97.0899927,100.2839768
1318,0,1,1,139.2711467,113.5530961,84.99299703,114.6199183
1319,0,1,1,410.7627281,167.188642,48.83010154,211.193769
1320,0,0,0,487.0130023,186.6787879,41.71210902,360.7261081
1321,0,0,0,238.7531752,193.1438954,146.3686225,167.12866
1322,0,0,0,448.5969391,166.78564,44.3222874,344.2169814
1323,0,0,0,325.8809164,121.9684441,29.77682012,248.1069107
1324,1,1,0,234.5689811,141.1397726,97.22075411,62.37803829
1325,0,0,0,395.5283034,220.5831627,122.9359199,295.0476686
1326,1,1,0,198.9838409,127.5789425,69.93347083,32.21474887
1327,1,0,1,92.47265547,105.0504079,105.3799596,192.9383938
1328,1,1,0,7.787091542,90.49980144,113.2204979,-63.5859733
1329,1,0,1,251.4583716,176.6772778,139.3591982,381.2363059
1330,0,0,0,490.2839495,224.4401766,104.865591,372.128216
1331,1,1,0,159.0841107,97.4419564,60.36445297,30.08008802
1332,1,1,0,479.2866906,212.078313,83.24147405,154.5805312
1333,0,1,1,149.110629,152.3389948,148.8245459,160.9311086
1334,0,0,0,241.3575524,139.3791474,76.17853703,176.0547791
1335,1,0,1,471.7668935,190.1999548,57.73757117,423.8803909
1336,0,1,1,113.8334937,113.8338625,87.44445394,100.2805768
1337,0,1,1,34.24098683,45.19876727,41.5986917,35.79028622
1338,1,0,1,403.8937508,207.8799574,123.1612612,469.9796994
1339,1,0,1,5.972378452,54.219916,49.75574423,85.03810622
1340,0,1,1,376.0097663,227.6835983,137.1849628,225.7108335
1341,0,1,1,211.6388699,90.11042499,29.55714606,111.9011765
1342,0,1,1,469.513762,194.9548529,72.6483672,258.3387939
1343,1,1,0,151.3749602,140.8432069,122.4666536,-5.683340106
1344,0,1,1,346.8364738,186.7182182,116.903747,211.7798145
1345,0,1,1,105.7289645,65.42314843,46.65815125,100.4414676
1346,0,0,0,169.5911277,126.7629435,87.46437379,131.9049082
1347,0,0,0,417.8830235,165.6398206,51.06784929,296.2323965
1348,0,0,0,67.68156024,101.0946442,103.2190003,87.08491512
1349,0,0,0,237.6761404,153.7174775,94.07114302,193.8991579
1350,1,0,1,389.2707299,236.7156908,145.7746323,470.8762314
1351,1,1,0,362.7410992,193.2523457,120.3026436,78.22682183
1352,0,1,1,292.1846694,181.0960561,114.7113954,180.3028434
1353,1,1,0,497.6770303,187.4843497,33.84491169,169.4144735
1354,0,0,0,231.5145822,166.1747979,134.101797,195.584491
1355,1,1,0,99.26642322,79.31803138,55.49538035,-6.301397465
1356,0,1,1,370.3081731,220.7947144,145.9964368,253.2099902
1357,1,1,0,400.3984208,188.7350932,87.66353408,120.3497642
1358,1,0,1,138.6674321,79.27257743,36.05585225,162.8028813
1359,1,1,0,39.47306451,103.259867,126.0851924,-63.60044695
1360,1,0,1,294.782279,135.5475499,44.66845278,280.7396149
1361,0,0,0,427.5167787,216.3584451,104.8143222,306.4189043
1362,0,1,1,3.542943456,102.5457081,138.6461203,101.7548976
1363,0,0,0,374.0216177,179.9526204,68.52598051,289.4746045
1364,0,0,0,510.1864836,255.3578153,130.4582139,389.6462304
1365,0,1,1,152.728675,94.15221608,64.2188569,103.4225081
1366,0,0,0,347.5045767,219.175651,141.2019422,277.6144405
1367,1,1,0,265.532132,121.8982769,56.82593352,90.89692233
1368,0,0,0,199.8920721,107.1509372,50.29959899,164.2546485
1369,0,1,1,9.59976622,61.94416867,64.97232509,43.86874725
1370,0,0,0,216.1652393,178.6094121,149.3283468,166.0027234
1371,1,0,1,444.1490359,164.6357116,42.83201212,394.9796939
1372,1,1,0,222.0200186,146.5920005,98.36214173,45.00539824
1373,1,1,0,100.3517982,78.73651433,52.44595125,17.37814156
1374,0,0,0,15.97760761,129.0620224,151.0959698,17.84895912
1375,1,1,0,224.0911047,182.7102924,149.8430762,-20.14600079
1376,1,1,0,253.2282501,183.3206827,149.1012225,24.61748103
1377,0,1,1,323.6526302,152.2827594,60.02634046,163.1416934
1378,1,0,1,352.0176128,155.6231019,54.628155,343.9670185
1379,0,0,0,507.9545267,189.4559099,50.61536282,357.363903
1380,0,0,0,48.13744329,90.75406786,104.1751841,39.703664
1381,0,0,0,485.7782016,214.1856248,80.13935155,376.6548187
1382,0,1,1,440.1352603,213.6083308,94.32197928,222.9946947
1383,1,0,1,324.8686302,210.2750299,142.4489782,427.1534204
1384,0,1,1,236.0195188,103.5395502,31.48380666,138.2550116
1385,1,1,0,122.001737,118.5880935,111.5640242,-30.59138017
1386,1,1,0,311.9893006,183.3981282,107.7509026,55.01162959
1387,1,0,1,249.7491895,129.3288366,53.32545994,246.47742
1388,1,1,0,160.4872685,77.23582348,39.70518075,42.66731869
1389,1,1,0,226.0182828,170.0474324,136.878394,23.11389466
1390,0,0,0,4.132484283,65.66375724,84.90922074,34.28907214
1391,0,0,0,393.7493311,188.3556262,87.85631261,313.6116244
1392,1,0,1,399.1894454,181.0283322,70.09822703,379.5792479
1393,0,0,0,143.0269026,106.4483866,64.34131802,117.5790298
1394,1,1,0,17.67187288,53.75776732,56.57311722,-12.833443
1395,1,1,0,444.2981631,202.0768447,85.80319751,129.7041244
1396,0,1,1,194.226181,120.3493295,83.65968886,140.9801586
1397,1,1,0,204.8204781,109.0912661,48.45391147,58.98301363
1398,0,0,0,482.033703,208.1535225,74.54384068,349.4073304
1399,0,0,0,456.2911401,198.6356759,75.81233628,335.5027087
1400,0,0,0,276.7522016,131.5665093,65.08285835,230.2961592
1401,0,0,0,367.9459634,204.4308622,112.1684609,284.3431361
1402,1,0,1,141.1347019,144.5618576,124.09238,277.9942324
1403,0,0,0,217.7779906,119.7738133,58.94811406,173.3786712
1404,0,0,0,282.7911259,124.0881227,37.48825622,230.2895827
1405,1,1,0,357.5930238,170.4807776,85.59159393,119.0775316
1406,1,0,1,190.2513789,135.4784649,98.98283428,286.4062053
1407,1,1,0,124.556582,85.66887868,51.25387471,34.59659094
1408,1,0,1,408.6889188,202.751976,112.9003674,431.4519202
1409,1,1,0,77.19194276,110.0516724,102.783703,-54.58661667
1410,1,0,1,7.02027173,31.78226536,33.74663731,68.51198997
1411,1,1,0,172.9590038,157.8120969,124.5466597,-9.495667099
1412,0,1,1,304.4034281,140.3715365,65.94365063,170.5569805
1413,1,1,0,298.2802641,159.2372643,90.16937832,81.09263524
1414,1,1,0,191.5647773,159.2010707,134.4509547,8.940007057
1415,0,1,1,408.6584124,175.0425711,66.97713902,210.8166291
1416,0,0,0,345.5452264,164.1013848,71.76373148,281.5931572
1417,1,1,0,160.2975377,124.7672903,106.4672436,-1.182582591
1418,1,1,0,406.7909265,157.1525391,43.52072501,136.4745248
1419,0,1,1,263.9279221,124.0371241,55.08497936,135.5943924
1420,0,0,0,303.0462854,135.3923414,41.31783176,228.4472956
1421,0,0,0,140.9188035,76.93714965,37.81753076,101.8714724
1422,0,1,1,150.0183807,155.9803544,149.8586897,167.2680375
1423,0,1,1,119.5799027,115.9444269,99.59671842,88.51436005
1424,1,1,0,206.9650955,133.0374162,93.80374482,21.41311227
1425,1,0,1,249.5744737,116.1409866,40.59128605,228.1981829
1426,0,0,0,444.4700134,189.3289088,55.29654001,326.4636147
1427,1,0,1,65.14652962,58.11317949,35.35295941,125.5970269
1428,0,0,0,352.6711949,206.5326743,127.259047,265.6445202
1429,1,1,0,146.6763942,130.4588479,103.0728022,-15.3072628
1430,0,1,1,337.8280512,199.9539673,138.3714904,208.9673507
1431,1,0,1,181.0679953,76.92625211,31.73775887,201.1347567
1432,1,0,1,221.8609858,141.0681667,95.09779509,305.7259198
1433,0,0,0,27.1603547,46.0302397,50.75206482,21.90486354
1434,1,0,1,51.42736389,54.77655185,37.67519788,119.0154741
1435,0,0,0,111.329861,148.6852147,142.5033146,81.51611137
1436,1,1,0,300.6081075,121.007085,43.37714842,100.5854839
1437,1,0,1,143.0309294,130.1210401,123.5240292,277.544841
1438,1,1,0,452.8511765,188.6346842,52.41216121,164.5030686
1439,1,1,0,212.7707363,171.1697847,148.1469763,-13.99885931
1440,0,0,0,427.6931883,174.9577319,56.84902276,319.7429567
1441,0,1,1,80.15072856,133.971049,134.5648615,112.3189798
1442,0,1,1,407.1192382,194.0374741,75.82269618,220.9096874
1443,1,0,1,403.5129492,235.2364149,138.7262752,471.6097157
1444,1,0,1,226.0019976,124.6575663,56.41847691,246.6614999
1445,1,1,0,137.1702528,118.8533938,96.75739979,-3.794372273
1446,1,0,1,452.2766087,172.9720355,51.41647845,411.3540497
1447,1,0,1,470.6402492,191.5536652,69.8904865,413.443972
1448,0,1,1,353.8151171,138.8181312,36.37049619,160.1630261
1449,0,1,1,277.4413474,192.6806587,130.9536478,186.2063283
1450,1,1,0,5.96659875,76.8290727,83.2860521,-33.68230947
1451,1,1,0,382.9439559,175.0709043,63.95213788,119.6123101
1452,1,0,1,122.9613313,114.8559954,91.27236479,212.8658647
1453,0,0,0,86.65908158,91.82215544,71.73913492,97.43359976
1454,1,0,1,47.02364451,42.89163844,33.14186005,105.641113
1455,1,0,1,286.6519374,187.2855575,128.1141878,363.5286465
1456,1,0,1,83.84203607,95.33608729,88.16591176,181.6316319
1457,1,0,1,34.01127389,49.65526962,35.29637238,101.3360445
1458,1,1,0,97.57852692,139.9289607,138.2772711,-53.65317685
1459,1,0,1,383.9863992,177.0569475,64.09312602,346.1613085
1460,0,1,1,339.8481736,204.7485002,119.1128026,204.1430736
1461,0,1,1,267.2784163,139.1349638,63.66902003,155.7923163
1462,1,1,0,295.8448496,172.237079,97.42228303,40.18150982
1463,1,0,1,156.0372365,122.9668676,108.07889,276.0750544
1464,0,1,1,390.9021396,223.584809,136.4095862,230.0685538
1465,0,1,1,242.1849976,118.9062759,51.4377664,142.0958484
1466,0,1,1,442.1781545,176.1702472,35.71048368,192.5196998
1467,0,0,0,430.9667102,227.2680355,122.6259326,334.6247598
1468,1,1,0,500.0837446,229.4042265,87.68472177,121.9729689
1469,1,0,1,212.8328488,177.7635301,146.9930436,355.0027618
1470,1,0,1,425.6444624,166.2796324,34.56724776,358.152803
1471,0,1,1,450.3916677,226.6847924,103.544988,213.1689424
1472,1,1,0,293.0202782,111.6935475,33.34799635,107.0161386
1473,1,1,0,475.7093358,219.3386515,98.07620347,132.3020932
1474,1,1,0,203.7076613,130.6881476,79.42191332,14.85515653
1475,1,1,0,14.07233459,62.19103533,80.70282212,-44.2898854
1476,0,1,1,510.1084266,197.5169099,60.87126058,255.6267847
1477,1,0,1,440.2491866,237.9925368,148.574889,504.6441684
1478,1,0,1,456.6729323,246.0203514,132.1667127,482.7875756
1479,0,0,0,119.3416792,91.86336768,63.4137112,85.9246981
1480,1,1,0,309.2610843,204.9535519,133.264777,47.61342273
1481,0,1,1,140.6897618,126.2938536,100.891895,116.0140318
1482,0,1,1,88.64984744,100.9566728,82.48141045,65.43742876
1483,0,0,0,477.4418517,169.5951567,31.27144416,341.6931983
1484,0,1,1,148.1670621,120.43975,102.8323072,118.1855671
1485,1,0,1,321.2968539,153.6850655,69.1245887,308.3789513
1486,1,0,1,347.5753827,141.9650225,33.00951142,292.7641206
1487,1,1,0,199.3268895,143.7043368,98.3991851,8.344990653
1488,0,1,1,305.2955192,126.4151611,30.0792413,140.8150236
1489,1,0,1,8.043253103,40.49499037,40.82741734,76.53031542
1490,0,1,1,197.5533421,172.6008867,151.9889937,187.617226
1491,1,1,0,283.1420019,180.190494,115.3012228,38.06276514
1492,1,0,1,73.62597156,68.21288031,45.51208379,112.1012741
1493,0,0,0,461.9856421,251.638641,136.70605,355.2143736
1494,0,0,0,381.0583981,155.525942,51.51860586,302.0229909
1495,0,0,0,83.39970727,55.53289839,32.04930801,80.37383504
1496,1,0,1,392.9742845,181.7850039,65.60255772,377.8085491
1497,1,0,1,103.491112,106.4424764,106.8223,230.0357339
1498,1,1,0,266.1403693,109.7204268,39.0805134,85.66746
1499,1,1,0,428.9227874,199.3552537,86.05533375,125.9815911
1500,1,1,0,135.6647574,159.3756802,146.0482358,-48.95312636
1501,1,0,1,507.6491214,195.191312,41.72395393,421.1961832
1502,1,1,0,246.9974154,147.3398444,93.1505133,63.4030032
1503,1,0,1,43.13430188,38.5415541,29.93796556,101.3943578
1504,0,1,1,356.492209,210.1809812,144.7005214,230.333332
1505,0,1,1,437.1494667,207.809673,96.97033866,254.2547089
1506,1,0,1,412.298799,230.6784641,149.7010389,498.3641856
1507,0,1,1,129.2329553,93.71132895,53.13309502,74.15351639
1508,0,0,0,110.9763159,80.96290201,46.6953961,107.8723294
1509,1,0,1,187.85511,110.3554869,66.18051148,222.5716015
1510,1,0,1,90.14197354,122.6614602,113.8269242,205.3937402
1511,0,0,0,292.320278,169.8619005,95.92020872,232.3797918
1512,0,0,0,458.7292169,209.7776856,75.3125284,336.2481192
1513,0,1,1,450.5305163,185.8413475,50.47580581,216.9655217
1514,0,1,1,239.4673031,163.9362993,127.7138775,189.9498846
1515,0,1,1,480.1218614,251.7399067,126.8336894,250.8477531
1516,1,0,1,498.0391302,270.2193501,144.1954145,536.5835201
1517,0,1,1,191.9890646,108.2563883,72.35921835,148.2727243
1518,0,1,1,153.8368145,140.8348152,133.4926,149.3196856
1519,0,0,0,34.03588418,103.5599791,118.6740009,37.22110385
1520,0,0,0,302.1838989,127.9464745,52.90248012,228.920269
1521,1,0,1,235.9042424,163.4518181,109.9252146,304.0746012
1522,0,1,1,495.5972941,232.3270774,102.1983333,248.9836493
1523,0,1,1,163.1250409,132.2422335,111.7523775,152.6044952
1524,1,0,1,122.6265014,110.4701978,83.47595651,223.8858898
1525,1,1,0,377.698219,154.4707146,58.42521589,113.9596832
1526,1,1,0,106.5537299,106.0821559,92.7643382,-5.144753068
1527,0,1,1,212.6458023,117.5966956,73.19475695,130.7576452
1528,1,0,1,128.9774229,81.62133533,39.14167497,156.2898258
1529,1,0,1,345.1055649,142.2458161,30.19847843,284.1158341
1530,0,1,1,217.4019245,138.6072982,79.65109117,119.0735686
1531,0,0,0,503.2179364,258.6687082,134.2734671,381.2971245
1532,0,0,0,342.4716051,146.6326084,58.84649985,258.9756134
1533,0,1,1,398.1036656,209.3842066,102.0209347,200.2583213
1534,0,0,0,159.8216516,109.4511218,71.37455574,114.3466412
1535,0,1,1,247.0424934,153.9023324,107.9651378,152.3303603
1536,0,0,0,267.9958507,202.4348697,147.3474326,204.0975126
1537,1,0,1,19.45392215,71.23385121,65.09855718,94.5238304
1538,0,0,0,153.2948483,82.23401013,36.141525,132.0834741
1539,0,0,0,234.5955035,152.1624918,113.0291508,170.480853
1540,0,0,0,332.9908761,132.1695838,29.56833241,246.0728329
1541,1,1,0,184.1786965,97.79608944,43.25820267,44.32942382
1542,1,0,1,140.4482667,131.8358672,118.6015244,270.7215583
1543,1,1,0,14.17011094,82.17633049,108.7834017,-68.47705898
1544,0,0,0,254.8716971,158.6721985,110.2731036,215.7726978
1545,0,1,1,137.0851715,79.4323696,36.32115253,73.96364066
1546,1,1,0,279.4658205,120.2975295,36.76197814,98.1587381
1547,1,1,0,202.1160868,137.8017991,103.5645867,27.52481253
1548,0,0,0,159.473754,122.0232947,89.58286347,129.1949798
1549,1,1,0,436.5163164,166.0635131,36.04265486,162.8285661
1550,0,0,0,441.8313519,220.5219732,108.1105373,336.5074999
1551,1,1,0,86.24434161,55.21696753,32.76181638,17.90277976
1552,0,1,1,430.1973104,237.7963672,143.8987909,257.4768787
1553,1,1,0,333.3603031,212.6533343,146.1009886,23.92217004
1554,0,0,0,409.5715104,158.5258118,36.41393325,313.6029441
1555,1,1,0,279.0767111,167.0986669,94.10085047,51.85945071
1556,1,1,0,60.70121365,111.6115979,116.1296363,-68.70261327
1557,0,0,0,303.7206182,130.8264277,40.85625706,226.0304266
1558,0,0,0,155.1866818,97.46956194,49.1131034,146.8811597
1559,0,1,1,24.69575702,82.89701498,104.4362807,87.73371844
1560,1,1,0,456.5358855,201.8141739,66.61573592,139.173347
1561,1,1,0,103.4753236,99.13871309,88.00856918,-13.10156682
1562,1,1,0,251.0848713,152.4381929,88.419069,48.46383055
1563,0,0,0,20.63813152,39.26378842,42.87339489,52.07482978
1564,0,1,1,421.1675933,195.6084037,92.76932648,245.2851691
1565,1,1,0,221.7549972,137.647391,79.68249098,51.12165973
1566,1,1,0,46.92925139,86.70025106,76.36512398,-19.32823884
1567,0,1,1,457.5968268,235.9975252,130.4897989,266.6443176
1568,1,1,0,291.7929274,167.538345,100.0675956,44.000839
1569,0,0,0,503.786216,217.91014,70.79900933,386.9841872
1570,1,1,0,440.396549,226.0602973,130.448036,106.1467696
1571,1,1,0,12.82016352,129.3239243,151.8426862,-113.1219457
1572,0,0,0,446.8214254,238.3601742,121.197235,336.7910088
1573,0,1,1,254.9654798,179.754502,137.4000384,201.7660194
1574,0,0,0,235.1320469,138.2278226,84.51351155,166.004489
1575,1,0,1,389.261174,188.9411531,78.6903029,390.9821161
1576,0,0,0,425.1616934,234.3992842,145.2115333,315.3759482
1577,0,0,0,300.8492255,157.8424518,81.24234713,213.1782441
1578,1,0,1,126.9801674,111.9101847,89.06567163,212.7512255
1579,1,0,1,476.1788052,200.514433,76.41623634,426.9998202
1580,1,0,1,258.6829807,182.4003146,145.1298974,364.5647375
1581,0,1,1,1.005246355,54.54450849,69.05657819,40.47811012
1582,0,1,1,138.6512976,74.45854071,29.17162932,92.11278764
1583,0,1,1,165.3616518,113.5365432,70.69951736,97.53545435
1584,1,1,0,83.37675278,101.0167545,81.4058396,-26.31695019
1585,1,0,1,63.97081499,83.61204744,80.32824656,145.9237919
1586,0,1,1,27.78761676,80.11392945,97.57681602,68.05679419
1587,0,1,1,14.606648,111.5926581,150.8876041,119.6926019
1588,0,0,0,431.8858685,193.8616037,88.97515495,309.791672
1589,0,1,1,137.332005,167.3918315,151.9907542,118.0568743
1590,0,1,1,56.93575626,104.3223768,114.1574072,74.13295791
1591,0,1,1,384.933148,168.3727222,51.20968931,184.1432147
1592,1,0,1,407.2819957,155.6011756,35.94083637,331.359664
1593,1,0,1,165.1743946,131.4906816,97.5997604,235.0629054
1594,1,1,0,176.1943766,90.81578365,50.03938535,48.94603761
1595,0,0,0,408.2119592,179.4432399,53.41530518,315.3098576
1596,0,1,1,103.71263,108.418833,100.4729786,123.8275016
1597,0,0,0,160.7253563,119.6681189,80.78175044,152.1985134
1598,0,1,1,121.2864822,97.2021418,58.63710408,85.21994256
1599,0,0,0,12.64201107,68.96316643,75.06679396,9.271461027
1600,0,1,1,453.7310814,252.6881904,150.7428743,266.6909917
1601,1,0,1,312.5430576,183.2617073,127.4283889,390.1401126
1602,1,1,0,313.3768562,212.215279,148.0177758,35.59668763
1603,0,0,0,66.63835258,73.80426348,73.49933124,66.31444441
1604,0,0,0,284.9722407,196.5802979,137.3541033,209.6946709
1605,0,1,1,219.8623766,96.9383136,33.67672743,112.4447929
1606,0,0,0,262.3754065,125.5886685,49.29470578,184.2288379
1607,1,0,1,398.2124923,152.4181153,46.18140971,364.2298342
1608,0,1,1,405.5070572,159.0483192,53.3334137,208.6062344
1609,0,1,1,410.9625741,212.3183606,99.38771602,229.499266
1610,0,1,1,34.52709211,56.68467146,55.03680672,57.54018959
1611,0,0,0,363.176081,186.6574271,106.996321,255.2334537
1612,1,1,0,299.0352019,169.0363397,89.19794806,67.31227152
1613,0,0,0,238.3658755,128.4029795,60.42992644,205.8095544
1614,0,1,1,219.2678935,167.4676124,136.266233,161.2275789
1615,1,1,0,295.2425427,159.0595428,79.06481436,52.83352125
1616,0,1,1,178.9059553,134.3170712,96.03767964,128.7314808
1617,0,0,0,157.3774199,137.6923566,108.811953,113.5725003
1618,1,1,0,32.08954329,100.7963826,118.645398,-45.41601936
1619,0,1,1,49.63131306,53.16325555,40.69738265,60.06108228
1620,1,1,0,258.0130038,138.2650456,76.36483272,55.26190148
1621,0,1,1,101.9861698,70.73700961,30.81891169,47.94094671
1622,0,1,1,445.1696946,173.7804302,51.39398675,236.2700405
1623,1,0,1,501.2809181,224.5794847,104.4710182,505.4961963
1624,1,0,1,292.9255437,134.0631493,60.20251045,307.5584907
1625,0,1,1,172.7840318,131.7594096,112.8223728,161.9190106
1626,1,0,1,131.8813407,65.34654203,34.42252347,145.6461269
1627,1,1,0,192.3501027,148.4201165,128.342516,-1.432817488
1628,1,1,0,120.8084623,112.9722321,81.30277079,3.38957808
1629,0,0,0,288.5478843,180.6670524,120.7905954,234.689962
1630,0,0,0,174.1051438,79.22749213,33.4828989,143.9841935
1631,0,0,0,349.0966641,176.9025829,82.6340767,281.5547199
1632,1,1,0,363.4963017,217.2343432,151.9080721,40.16616104
1633,1,1,0,66.34433739,119.0638067,132.6074955,-66.71326752
1634,0,0,0,414.2064574,224.645679,122.4784365,320.4559943
1635,0,1,1,426.4927604,200.386508,88.02094247,234.8232278
1636,0,0,0,346.3621918,189.9839324,102.8882391,256.4786546
1637,0,0,0,286.022445,127.9782036,45.43615407,212.5097511
1638,1,1,0,147.2053394,109.5650606,77.46653782,10.45460249
1639,0,1,1,127.5146158,130.3497499,124.7237791,147.5481655
1640,1,1,0,286.1030936,175.9491515,128.6121165,50.06709161
1641,0,0,0,434.5945465,196.1342276,68.4951317,309.7195744
1642,1,0,1,98.16115917,81.47739781,46.48724107,156.4435535
1643,1,0,1,13.41037816,113.2304691,134.4775575,210.695256
1644,1,0,1,95.63797314,123.4951102,117.8893223,212.7219153
1645,0,0,0,380.7892691,194.4139967,90.47686042,274.6084379
1646,0,1,1,205.2649052,159.9179282,139.7376705,155.0250104
1647,0,0,0,75.3494078,52.50710631,36.97139568,90.22176401
1648,1,0,1,334.945221,205.4669743,137.7150129,404.0914985
1649,0,0,0,390.7330916,185.7546231,89.71746444,295.8849325
1650,0,1,1,134.7495265,151.7343333,141.0095171,131.9334457
1651,1,0,1,247.7023496,144.2299781,91.77687311,293.2545798
1652,1,1,0,434.520863,216.2762785,116.5737747,104.7992099
1653,1,0,1,188.8888904,103.2664126,63.52299797,238.6198332
1654,1,0,1,239.0265417,120.8255043,43.94102054,233.8699235
1655,0,1,1,348.7004722,160.3944057,54.28286269,152.2801159
1656,0,1,1,183.5114782,140.8708576,118.9924555,154.1759155
1657,1,1,0,422.9621066,210.2317868,104.5658962,87.90493753
1658,0,0,0,391.1828653,154.7232162,49.84535305,284.7947213
1659,0,1,1,136.6312522,99.8898946,59.79843962,74.28614079
1660,1,0,1,461.781061,251.7547227,138.9419231,506.4687504
1661,1,1,0,344.7624933,148.9352905,51.08777393,108.9369735
1662,0,1,1,103.5904963,136.0509577,122.4931451,87.32011595
1663,1,1,0,173.0696941,162.0544367,144.0843826,-7.054615107
1664,0,0,0,371.76449,212.9049797,137.6284306,272.8228353
1665,1,1,0,61.89657462,89.48771192,92.60046071,-26.48137107
1666,0,1,1,500.4025657,212.0713815,79.74952369,246.7629766
1667,0,0,0,149.2422149,102.2825627,76.89518527,112.5878678
1668,0,1,1,92.64608507,79.33478015,68.90830362,77.84173417
1669,0,1,1,65.07722075,75.34013687,64.06898036,49.23048289
1670,0,0,0,381.9237481,171.4751999,65.25278782,287.1050583
1671,0,0,0,431.6715046,218.0270923,111.3342844,338.8743907
1672,1,0,1,245.0262073,111.1262552,36.74421273,226.1203334
1673,1,0,1,12.00160672,45.4205088,39.6023886,80.02371931
1674,1,1,0,346.3790662,199.9423549,134.6646077,60.715865
1675,0,0,0,147.0716119,134.2441734,104.1779297,132.9668722
1676,0,0,0,152.9262073,118.5801002,76.71549268,139.4832919
1677,0,1,1,335.9763024,175.9591197,95.77338537,198.2870202
1678,1,0,1,67.38478,70.83070539,61.60840076,132.593571
1679,1,1,0,298.7831209,187.7312786,117.0488058,27.99985374
1680,1,0,1,413.3079015,209.0542324,95.19249133,404.9275219
1681,1,1,0,483.4440358,207.2038751,85.07187773,150.5894169
1682,0,0,0,349.8495083,146.2306993,38.78583403,272.523104
1683,1,1,0,39.79853723,67.45230556,64.94335923,-17.6011888
1684,0,1,1,231.4158587,109.5980887,50.29251193,134.2463559
1685,0,1,1,51.74097924,69.14830339,67.97854539,77.3959173
1686,0,1,1,138.2236433,123.359663,94.61367201,118.1348386
1687,0,0,0,384.9086141,214.4159517,115.4930354,298.3348224
1688,1,1,0,494.5383977,238.9055358,110.1523464,120.473459
1689,1,0,1,307.5071248,193.2851806,137.9271892,391.0628652
1690,1,1,0,438.6120357,188.4974377,80.66772683,144.2858373
1691,0,1,1,1.760316082,84.70973764,107.4530768,62.25335435
1692,1,0,1,189.6658505,92.7933947,30.57493984,172.4722186
1693,1,1,0,185.3550652,126.6507783,74.41359043,17.22285877
1694,0,0,0,430.2180195,192.5360626,76.28398993,322.8909779
1695,0,1,1,46.91070159,102.0049956,103.9249667,64.90510854
1696,0,1,1,97.5774311,81.38895708,61.03627461,68.72198465
1697,1,0,1,410.1433674,199.4290955,95.77819413,424.8845235
1698,0,0,0,33.25954683,120.3863818,131.2983838,34.03359093
1699,0,0,0,391.4176565,194.428579,98.5997665,298.3872476
1700,0,0,0,298.1668381,164.7721218,85.95056603,245.2513788
1701,0,1,1,67.45178027,98.86902905,101.1456048,78.46668599
1702,1,0,1,44.49155186,59.52531302,61.32010138,110.1610579
1703,1,0,1,190.5702781,79.95135946,29.15761279,192.8113398
1704,0,1,1,122.3515808,115.3017417,108.2448,133.1610782
1705,0,1,1,388.8284654,217.2521916,132.1620056,235.4176355
1706,1,1,0,280.7273386,145.032639,62.72679157,54.28272084
1707,0,0,0,329.6635163,214.5377427,139.7299585,261.0221905
1708,0,1,1,330.9758439,185.9628321,110.9434822,192.7414536
1709,1,1,0,291.5079767,176.5342813,99.51554466,45.3901455
1710,0,0,0,354.8294104,201.666015,114.7917783,266.3155909
1711,0,0,0,188.186359,148.5377921,127.6969619,134.5564805
1712,1,0,1,490.1766648,212.1576701,86.72382176,465.316381
1713,1,0,1,293.8979686,155.5963992,70.80680949,321.672922
1714,0,0,0,165.1451053,95.09212998,46.95810796,145.4556008
1715,1,1,0,296.4584917,203.6977008,144.2488117,28.0928951
1716,0,1,1,247.3011829,142.9841969,91.25927698,174.5159417
1717,0,0,0,169.8843488,106.3879704,56.82881334,121.874986
1718,0,1,1,43.60826196,120.8348729,141.4103463,85.29780424
1719,0,0,0,303.6580448,176.0611278,118.2580717,228.620707
1720,1,0,1,63.51723746,68.46057239,46.59469059,135.4273717
1721,1,1,0,18.03593304,91.93808927,101.84853,-67.21803795
1722,1,1,0,459.8708073,207.1669672,85.24931004,153.1945003
1723,0,1,1,32.27507244,45.74324415,46.66202588,66.41481154
1724,1,1,0,487.0011507,196.7928417,44.8547674,162.8685702
1725,1,0,1,229.2803594,173.7848731,128.8127007,318.8637777
1726,1,0,1,457.0357242,231.6348509,121.9874505,483.2266809
1727,1,1,0,226.2240105,128.0064575,71.15957468,59.66314204
1728,0,0,0,227.1418151,154.2346008,95.64128277,184.4846727
1729,0,0,0,360.3606132,214.6851945,134.2286428,274.7012744
1730,1,1,0,497.2971381,186.4736387,48.69210314,174.8350616
1731,0,1,1,346.6139104,181.7010009,100.1572038,183.5856023
1732,1,0,1,49.52125657,88.74504008,95.95133063,173.4719693
